percent_adult_covid_admissions,percent_pediatric_covid_admissions,percent_hospitals_previous_day_admission_adult_covid_confirmed,percent_hospitals_previous_day_admission_pediatric_covid_confirmed,percent_hospitals_previous_day_admission_influenza_confirmed,percent_hospitals_total_patients_hospitalized_confirmed_influenza,percent_hospitals_icu_patients_confirmed_influenza,percent_hospitals_inpatient_beds,percent_hospitals_total_icu_beds,percent_hospitals_inpatient_beds_used,percent_hospitals_icu_beds_used,percent_hospitals_percent_inpatient_beds_occupied,percent_hospitals_percent_staff_icu_beds_occupied,percent_hospitals_percent_inpatient_beds_covid,percent_hospitals_percent_inpatient_beds_influenza,percent_hospitals_percent_staff_icu_beds_covid,percent_hospitals_percent_icu_beds_influenza,percent_hospitals_admissions_all_covid_confirmed,percent_hospitals_total_patients_hospitalized_covid_confirmed,percent_hospitals_staff_icu_patients_covid_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_total_patients_hospitalized_influenza_confirmed,avg_staff_icu_patients_covid_confirmed,avg_icu_patients_influenza_confirmed,avg_inpatient_beds,avg_total_icu_beds,avg_inpatient_beds_used,avg_icu_beds_used,avg_percent_inpatient_beds_occupied,avg_percent_staff_icu_beds_occupied,avg_percent_inpatient_beds_covid,avg_percent_inpatient_beds_influenza,avg_percent_staff_icu_beds_covid,avg_percent_icu_beds_influenza,total_admissions_all_influenza_confirmed,total_admissions_all_covid_confirmed,total_admissions_pediatric_covid_confirmed,total_admissions_adult_covid_confirmed,latitude,longitude,year,month,day
0.9769,0.0231,1.0,1.0,0.9618,0.9618,0.9618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9618,1.0,0.9618,1.0,1.0,1.0,2105.0,7.0,505.0,1.0,42825.0,6134.0,34259.0,4359.0,0.7999,0.7107,0.0492,0.0002,0.0823,0.0002,11.0,1862.0,43.0,1819.0,43.0,-75.0,2021.0,10.0,16.0
0.9414,0.0586,0.9789,0.9789,0.8521,0.8521,0.8521,0.9296,0.9789,0.9296,0.9718,0.9296,0.9718,0.9296,0.7958,0.9789,0.8521,0.9789,0.9789,0.9718,2465.0,32.0,432.0,10.0,17073.0,3119.0,13388.0,2454.0,0.7848,0.7959,0.1276,0.0023,0.1385,0.004,60.0,3805.0,223.0,3582.0,33.247875,-83.441162,2022.0,1.0,8.0
0.9522,0.0478,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,166.0,161.0,21.0,27.0,27058.0,4098.0,20079.0,2787.0,0.7419,0.68,0.0061,0.0059,0.0052,0.0065,193.0,251.0,12.0,239.0,40.367474,-82.996216,2024.0,4.0,20.0
0.9767,0.0233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,6.0,10.0,1.0,7359.0,1175.0,5730.0,794.0,0.7787,0.6828,0.0169,0.0008,0.0089,0.0006,13.0,172.0,4.0,168.0,41.599998,-72.699997,2023.0,4.0,1.0
0.9616,0.0384,1.0,1.0,1.0,1.0,1.0,0.9936,1.0,0.9936,1.0,0.9936,1.0,0.9936,0.9936,1.0,1.0,1.0,1.0,1.0,1439.0,147.0,166.0,17.0,41931.0,5441.0,32269.0,3782.0,0.7695,0.6952,0.0341,0.0034,0.0305,0.003,278.0,1665.0,64.0,1601.0,43.0,-75.0,2022.0,4.0,30.0
0.9811,0.0189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294.0,9.0,28.0,1.0,9937.0,1302.0,8170.0,898.0,0.8223,0.6894,0.0296,0.0009,0.0218,0.0006,16.0,264.0,5.0,259.0,39.045753,-76.641273,2023.0,3.0,18.0
0.9696,0.0304,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,887.0,17.0,120.0,2.0,24783.0,4123.0,19958.0,3046.0,0.8052,0.7385,0.0358,0.0007,0.0291,0.0004,32.0,1118.0,34.0,1084.0,40.367474,-82.996216,2022.0,10.0,29.0
0.9526,0.0474,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,351.0,160.0,48.0,22.0,19817.0,3366.0,14395.0,2288.0,0.7263,0.6797,0.0177,0.0081,0.0142,0.0066,194.0,401.0,19.0,382.0,35.860119,-86.660156,2024.0,2.0,24.0
0.9673,0.0327,1.0,1.0,1.0,1.0,1.0,0.9936,1.0,0.9936,1.0,0.9936,1.0,0.9936,0.9936,1.0,1.0,1.0,1.0,1.0,2557.0,16.0,250.0,1.0,42388.0,5364.0,34003.0,3959.0,0.8022,0.738,0.0599,0.0004,0.0467,0.0002,47.0,2511.0,82.0,2429.0,43.0,-75.0,2022.0,10.0,22.0
0.9676,0.0324,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,478.0,6.0,62.0,2.0,25812.0,4191.0,20041.0,2930.0,0.7763,0.6992,0.0185,0.0002,0.0149,0.0004,9.0,617.0,20.0,597.0,40.367474,-82.996216,2023.0,9.0,30.0
0.9508,0.0492,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,0.4579,32.0,12.0,4.0,4.0,6165.0,817.0,3928.0,497.0,0.636,0.6081,0.0052,0.0019,0.0047,0.0047,10.0,61.0,3.0,58.0,35.860119,-86.660156,2024.0,7.0,20.0
0.9298,0.0702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,274.0,21.0,25.0,3.0,8994.0,1312.0,7485.0,1024.0,0.832,0.7804,0.0305,0.0023,0.0193,0.0021,29.0,299.0,21.0,278.0,46.39241,-94.63623,2022.0,5.0,7.0
0.9689,0.0311,0.9778,0.9778,0.9333,0.9333,0.9333,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9333,0.9778,0.9333,0.9778,0.9778,0.9778,1099.0,2.0,319.0,1.0,10193.0,1898.0,6920.0,1239.0,0.6789,0.6526,0.1078,0.0002,0.1681,0.0003,5.0,1541.0,48.0,1493.0,39.113014,-105.358887,2020.0,11.0,21.0
0.9574,0.0426,0.9789,0.9789,0.8803,0.8803,0.8803,0.9014,0.9789,0.9014,0.9648,0.9014,0.9648,0.9014,0.8028,0.9789,0.8803,0.9789,0.9789,0.9648,5280.0,25.0,868.0,9.0,17092.0,3143.0,14464.0,2615.0,0.8463,0.8347,0.2766,0.0017,0.2762,0.0034,23.0,5464.0,233.0,5231.0,33.247875,-83.441162,2022.0,1.0,22.0
0.9585,0.0415,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,543.0,336.0,72.0,37.0,19536.0,3334.0,14097.0,2308.0,0.7216,0.6924,0.0278,0.0172,0.0215,0.0112,346.0,386.0,16.0,370.0,35.860119,-86.660156,2024.0,1.0,27.0
0.923,0.077,0.9889,0.9889,0.8111,0.8111,0.8111,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.8111,0.9889,0.8111,0.9889,0.9889,0.9889,1306.0,13.0,385.0,3.0,10177.0,1743.0,7062.0,1223.0,0.6938,0.7017,0.1283,0.0019,0.2208,0.0023,29.0,2313.0,178.0,2135.0,39.113014,-105.358887,2022.0,1.0,15.0
0.9573,0.0427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,348.0,3.0,53.0,1.0,6781.0,838.0,5206.0,606.0,0.7676,0.7232,0.0513,0.0005,0.0639,0.0007,7.0,234.0,10.0,224.0,44.0,-120.5,2022.0,3.0,19.0
0.959,0.041,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,251.0,28.0,46.0,2.0,17312.0,3229.0,11970.0,2054.0,0.6914,0.6361,0.0145,0.0016,0.0143,0.0006,37.0,122.0,5.0,117.0,35.860119,-86.660156,2022.0,4.0,9.0
0.9779,0.0221,0.98,0.9771,0.8743,0.8743,0.8743,0.98,0.98,0.98,0.9771,0.98,0.9771,0.9771,0.8743,0.9771,0.8743,0.98,0.9771,0.9771,2366.0,10.0,546.0,1.0,57989.0,10186.0,44559.0,6865.0,0.7682,0.6739,0.0408,0.0002,0.0536,0.0001,8.0,2756.0,61.0,2695.0,36.778259,-119.417931,2021.0,7.0,31.0
0.9851,0.0149,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,281.0,95.0,37.0,14.0,6778.0,814.0,5423.0,627.0,0.8002,0.7712,0.0415,0.0141,0.0448,0.0174,65.0,268.0,4.0,264.0,44.0,-120.5,2023.0,1.0,21.0
0.9648,0.0352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,414.0,45.0,51.0,5.0,9644.0,1305.0,8198.0,921.0,0.8501,0.706,0.0429,0.0047,0.0393,0.0035,78.0,426.0,15.0,411.0,39.045753,-76.641273,2023.0,12.0,16.0
0.9656,0.0344,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,375.0,38.0,53.0,5.0,17557.0,3307.0,12690.0,2150.0,0.7227,0.6501,0.0213,0.0021,0.0159,0.0016,27.0,291.0,10.0,281.0,35.860119,-86.660156,2023.0,3.0,18.0
0.9551,0.0449,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,82.0,14.0,11.0,2.0,14641.0,2106.0,11455.0,1604.0,0.7813,0.7615,0.0056,0.001,0.0053,0.0011,15.0,89.0,4.0,85.0,44.182205,-84.506836,2024.0,6.0,8.0
0.9885,0.0115,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,4213.0,12.0,975.0,4.0,28517.0,5157.0,20398.0,3627.0,0.7153,0.7034,0.1477,0.0004,0.1891,0.0007,11.0,3999.0,46.0,3953.0,40.367474,-82.996216,2021.0,1.0,16.0
0.9724,0.0276,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,220.0,10.0,17.0,2.0,6508.0,767.0,5187.0,570.0,0.7969,0.7441,0.0338,0.0015,0.0222,0.003,6.0,217.0,6.0,211.0,44.0,-120.5,2023.0,3.0,18.0
0.9772,0.0228,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1373.0,50.0,150.0,8.0,59494.0,10050.0,46883.0,6884.0,0.788,0.6851,0.0231,0.0008,0.0149,0.0008,37.0,1582.0,36.0,1546.0,36.778259,-119.417931,2023.0,4.0,29.0
0.832,0.168,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,220.0,96.0,39.0,73.0,20266.0,3042.0,15130.0,2411.0,0.7466,0.7926,0.0109,0.0048,0.0129,0.0239,33.0,256.0,43.0,213.0,33.247875,-83.441162,2023.0,5.0,13.0
0.9414,0.0586,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,1009.0,33.0,124.0,1.0,19730.0,2920.0,15710.0,2121.0,0.7962,0.7266,0.0511,0.0017,0.0426,0.0003,2.0,1092.0,64.0,1028.0,44.182205,-84.506836,2022.0,9.0,3.0
0.9851,0.0149,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,136.0,220.0,13.0,10.0,20351.0,2850.0,15735.0,2077.0,0.773,0.7287,0.0067,0.0108,0.0047,0.0036,111.0,134.0,2.0,132.0,44.182205,-84.506836,2024.0,5.0,4.0
0.9678,0.0322,0.9936,0.9936,0.9936,0.9936,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9809,0.9936,0.9936,0.9936,0.9936,0.9936,1930.0,89.0,224.0,13.0,43244.0,5375.0,34502.0,3903.0,0.7978,0.7262,0.0445,0.002,0.0416,0.0025,55.0,1677.0,54.0,1623.0,43.0,-75.0,2023.0,3.0,4.0
0.9767,0.0233,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,2868.0,10.0,749.0,3.0,57979.0,10519.0,42705.0,7129.0,0.7365,0.6777,0.0495,0.0002,0.0712,0.0003,10.0,2401.0,56.0,2345.0,36.778259,-119.417931,2021.0,3.0,27.0
0.8957,0.1043,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,307.0,16.0,33.0,3.0,19829.0,2872.0,15151.0,2066.0,0.7639,0.7191,0.0155,0.0008,0.0115,0.0011,17.0,326.0,34.0,292.0,44.182205,-84.506836,2023.0,5.0,20.0
0.95,0.05,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,2007.0,582.0,221.0,89.0,44089.0,5418.0,36129.0,4071.0,0.8194,0.7513,0.0455,0.0132,0.0408,0.0163,764.0,1659.0,83.0,1576.0,43.0,-75.0,2024.0,2.0,10.0
0.9586,0.0414,0.52,0.52,0.52,0.52,0.52,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.52,0.5114,0.5114,1124.0,29.0,115.0,3.0,34592.0,5569.0,26583.0,3625.0,0.7685,0.6509,0.0325,0.0008,0.0206,0.0005,29.0,1836.0,76.0,1760.0,36.778259,-119.417931,2024.0,8.0,10.0
0.9562,0.0438,0.9789,0.9789,0.9789,0.9789,0.9789,0.9366,0.9789,0.9366,0.9789,0.9366,0.9789,0.9366,0.9366,0.9789,0.9789,0.9789,0.9789,0.9789,468.0,155.0,62.0,49.0,16164.0,2905.0,12985.0,2322.0,0.8031,0.7986,0.0267,0.0094,0.0214,0.0167,201.0,502.0,22.0,480.0,33.247875,-83.441162,2022.0,11.0,12.0
0.9748,0.0252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,363.0,31.0,41.0,2.0,7392.0,1220.0,5754.0,815.0,0.7785,0.6678,0.0491,0.0042,0.0333,0.0015,36.0,437.0,11.0,426.0,41.599998,-72.699997,2022.0,6.0,4.0
0.8186,0.1814,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,117.0,1.0,17.0,1.0,5228.0,751.0,3710.0,574.0,0.7094,0.7648,0.0224,0.0002,0.0228,0.0007,1.0,204.0,37.0,167.0,39.41922,-111.950684,2022.0,9.0,10.0
0.9571,0.0429,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9686,0.9743,0.9686,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,1967.0,41.0,208.0,2.0,59577.0,9569.0,45276.0,6296.0,0.7599,0.6607,0.033,0.0007,0.0217,0.0002,40.0,2703.0,116.0,2587.0,36.778259,-119.417931,2023.0,9.0,16.0
0.9637,0.0363,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,444.0,131.0,43.0,20.0,9377.0,1376.0,7780.0,1055.0,0.8296,0.7664,0.0473,0.014,0.0315,0.0149,159.0,468.0,17.0,451.0,46.39241,-94.63623,2024.0,1.0,20.0
0.9383,0.0617,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,372.0,114.0,79.0,10.0,19735.0,2939.0,15258.0,2097.0,0.773,0.7133,0.0188,0.0058,0.027,0.0035,173.0,373.0,23.0,350.0,44.182205,-84.506836,2022.0,4.0,16.0
0.9368,0.0632,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,68.0,33.0,16.0,6.0,3366.0,573.0,2437.0,412.0,0.7241,0.718,0.0202,0.0099,0.0286,0.0109,61.0,95.0,6.0,89.0,34.307144,-106.018066,2022.0,5.0,28.0
0.9444,0.0556,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,143.0,84.0,29.0,70.0,20282.0,3012.0,15084.0,2330.0,0.7437,0.7737,0.0071,0.0042,0.0097,0.0232,38.0,162.0,9.0,153.0,33.247875,-83.441162,2023.0,7.0,1.0
0.9417,0.0583,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,77.0,4.0,18.0,2.0,10084.0,1593.0,6432.0,938.0,0.6379,0.5889,0.0076,0.0004,0.0111,0.0012,5.0,103.0,6.0,97.0,39.113014,-105.358887,2023.0,6.0,10.0
0.9735,0.0265,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,965.0,83.0,127.0,5.0,19851.0,2964.0,16040.0,2255.0,0.8079,0.7606,0.0486,0.0042,0.0427,0.0015,89.0,868.0,23.0,845.0,44.182205,-84.506836,2022.0,11.0,19.0
0.9542,0.0458,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,424.0,102.0,81.0,14.0,19805.0,2941.0,15507.0,2181.0,0.7829,0.7416,0.0214,0.0052,0.0275,0.0046,141.0,502.0,23.0,479.0,44.182205,-84.506836,2022.0,4.0,30.0
0.9293,0.0707,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,783.0,458.0,96.0,61.0,24611.0,4127.0,19129.0,2834.0,0.7771,0.6867,0.0318,0.0186,0.0233,0.0147,11.0,1047.0,74.0,973.0,40.367474,-82.996216,2022.0,7.0,9.0
0.9497,0.0503,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,1566.0,27.0,162.0,3.0,43268.0,5291.0,34597.0,3845.0,0.7995,0.7267,0.0362,0.0006,0.0306,0.0005,48.0,1709.0,86.0,1623.0,43.0,-75.0,2023.0,10.0,7.0
0.929,0.071,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9724,0.9779,0.9724,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,386.0,489.0,53.0,83.0,27347.0,4100.0,20523.0,2907.0,0.7504,0.7234,0.0141,0.0179,0.013,0.0203,631.0,493.0,35.0,458.0,40.367474,-82.996216,2024.0,3.0,9.0
0.9141,0.0859,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,114.0,10.0,20.0,2.0,25629.0,4177.0,19610.0,2938.0,0.7651,0.7034,0.0045,0.0004,0.0049,0.0005,13.0,128.0,11.0,117.0,40.367474,-82.996216,2023.0,7.0,8.0
0.9639,0.0361,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,958.0,77.0,135.0,11.0,25055.0,4111.0,19884.0,2973.0,0.7935,0.7232,0.0382,0.0031,0.0329,0.0027,183.0,1303.0,47.0,1256.0,40.367474,-82.996216,2022.0,11.0,12.0
0.9843,0.0157,0.9936,0.9936,0.9936,0.9936,0.9936,0.9873,0.9936,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9936,0.9936,0.9936,0.9936,0.9873,8323.0,16.0,1454.0,2.0,46855.0,6610.0,34940.0,4558.0,0.7457,0.6914,0.1776,0.0003,0.2199,0.0003,23.0,5871.0,92.0,5779.0,43.0,-75.0,2021.0,2.0,6.0
0.9307,0.0693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,405.0,2.0,40.0,1.0,8997.0,1283.0,7607.0,1031.0,0.8453,0.8034,0.045,0.0002,0.0309,0.0011,2.0,433.0,30.0,403.0,46.39241,-94.63623,2022.0,10.0,8.0
0.9562,0.0438,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,178.0,9.0,18.0,1.0,9108.0,1306.0,7380.0,980.0,0.81,0.7498,0.0196,0.001,0.0136,0.0009,12.0,137.0,6.0,131.0,46.39241,-94.63623,2023.0,5.0,6.0
0.9852,0.0148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409.0,139.0,34.0,18.0,10076.0,1392.0,8067.0,898.0,0.8005,0.6455,0.0406,0.0138,0.0247,0.0129,308.0,406.0,6.0,400.0,39.045753,-76.641273,2022.0,12.0,3.0
0.9858,0.0142,0.9789,0.9789,0.9789,0.9789,0.9789,0.9366,0.9789,0.9366,0.9648,0.9366,0.9648,0.9366,0.9366,0.9789,0.9789,0.9789,0.9789,0.9648,3983.0,12.0,1015.0,2.0,18157.0,3422.0,14662.0,2738.0,0.8076,0.8166,0.2052,0.0006,0.2965,0.0007,11.0,3519.0,50.0,3469.0,33.247875,-83.441162,2021.0,2.0,13.0
0.9596,0.0404,0.973,0.973,0.973,0.973,0.973,0.9459,0.973,0.9459,0.973,0.9459,0.973,0.9459,0.9459,0.973,0.973,0.973,0.973,0.973,180.0,6.0,24.0,2.0,2708.0,560.0,1788.0,417.0,0.6603,0.7443,0.065,0.0022,0.0426,0.0043,4.0,198.0,8.0,190.0,34.307144,-106.018066,2022.0,7.0,30.0
0.8592,0.1408,0.9437,0.9437,0.9437,0.9437,0.9437,0.9366,0.9437,0.9366,0.9437,0.9366,0.9437,0.9366,0.9366,0.9437,0.9437,0.9437,0.9437,0.9437,141.0,98.0,35.0,64.0,20033.0,2991.0,15191.0,2319.0,0.7583,0.7754,0.007,0.0048,0.0116,0.0211,34.0,142.0,20.0,122.0,33.247875,-83.441162,2024.0,5.0,4.0
0.9562,0.0438,1.0,1.0,1.0,1.0,1.0,0.9936,1.0,0.9936,1.0,0.9936,1.0,0.9936,0.9936,1.0,1.0,1.0,1.0,1.0,1921.0,35.0,190.0,3.0,42026.0,5396.0,33089.0,3883.0,0.7872,0.7196,0.0455,0.0008,0.0352,0.0005,45.0,1985.0,87.0,1898.0,43.0,-75.0,2022.0,7.0,9.0
0.961,0.039,0.98,0.9629,0.9714,0.9714,0.9714,0.98,0.98,0.98,0.9743,0.98,0.9743,0.98,0.9714,0.98,0.9714,0.98,0.98,0.98,14451.0,36.0,2457.0,4.0,61717.0,10461.0,49957.0,8014.0,0.8094,0.7682,0.2342,0.0006,0.2349,0.0004,23.0,12777.0,498.0,12279.0,36.778259,-119.417931,2022.0,2.0,5.0
0.9681,0.0319,1.0,1.0,0.9682,0.9682,0.9682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9682,1.0,0.9682,1.0,1.0,1.0,2029.0,10.0,468.0,2.0,42731.0,6106.0,34632.0,4381.0,0.8105,0.7174,0.0475,0.0003,0.0767,0.0004,10.0,1755.0,56.0,1699.0,43.0,-75.0,2021.0,10.0,30.0
0.9565,0.0435,0.9771,0.9771,0.9771,0.9771,0.9771,0.9771,0.9771,0.9771,0.9743,0.9771,0.9743,0.9771,0.9771,0.9771,0.9771,0.9771,0.9771,0.9771,4556.0,54.0,519.0,13.0,58598.0,9753.0,45601.0,6650.0,0.7782,0.6819,0.0777,0.0009,0.0532,0.0013,59.0,5077.0,221.0,4856.0,36.778259,-119.417931,2022.0,7.0,30.0
0.9612,0.0388,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,3292.0,393.0,375.0,54.0,43749.0,5305.0,35438.0,4030.0,0.81,0.7597,0.0752,0.009,0.0707,0.0102,305.0,2628.0,102.0,2526.0,43.0,-75.0,2023.0,1.0,28.0
0.8889,0.1111,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,152.0,44.0,21.0,3.0,5625.0,896.0,3409.0,568.0,0.606,0.6339,0.027,0.0079,0.0239,0.0037,29.0,252.0,28.0,224.0,39.41922,-111.950684,2022.0,12.0,3.0
0.9476,0.0524,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,1100.0,471.0,132.0,65.0,19705.0,2973.0,16134.0,2277.0,0.8187,0.766,0.0558,0.0239,0.0442,0.0218,904.0,1164.0,61.0,1103.0,44.182205,-84.506836,2022.0,12.0,24.0
0.9897,0.0103,0.9936,0.9936,0.8726,0.8726,0.8726,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.8726,0.9936,0.8726,0.9936,0.9936,0.9936,3022.0,19.0,587.0,3.0,44666.0,6913.0,31172.0,4049.0,0.6979,0.5859,0.0676,0.0006,0.0848,0.0006,20.0,3101.0,32.0,3069.0,43.0,-75.0,2020.0,12.0,5.0
0.9861,0.0139,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,56.0,12.0,6.0,1.0,7404.0,1050.0,5318.0,713.0,0.7182,0.6791,0.0076,0.0017,0.0054,0.001,1.0,72.0,1.0,71.0,41.599998,-72.699997,2024.0,7.0,6.0
